Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Bangladesh,BGD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,6.97381557,6.794117749,7.963861762,7.804592863,10.42302446,10.72302475,10.31508557,8.102828412,9.262345515,9.186404009,8.729082831,7.68383878,6.064102106,12.11033749,13.37272816,11.61104731,14.44920279,16.7290739,14.30971269,15.68645481,20.11667622,19.80597195,20.04288227,20.87162487,21.4305496,20.32166342,20.37901415,19.60081727,19.93620857,19.7867069,20.14562584,21.11950454,21.71789053,22.93425605,23.46999243,23.58082445,21.68391657,21.86267009,22.66074237,22.37586554,22.27938268,22.58381187,22.83925437,22.47414879,22.77972001,23.29984422,24.09532051,24.50054101,24.7270013,25.29557218,24.95647673,25.0452996,25.30995939,26.30707016,26.31104678,26.83139483,27.3461176,27.75089998,28.53698765,29.64867881,28.78941738
Bulgaria,BGR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,53.77340933,51.93831332,57.9105918,60.31977622,59.95345885,62.5314079,64.00978393,61.46400484,60.96919815,59.39230707,51.27493358,39.75386883,39.05229084,32.68919371,29.94672755,17.82534464,16.17073789,21.70840427,21.69995914,22.45569728,22.8671846,23.97439184,24.08179975,24.24352883,23.06979877,24.32174292,25.37001453,26.2440436,24.9838447,26.47024115,23.27632349,25.0746261,24.76511549,23.21080449,23.43330454,23.67656566,24.20252098,24.25257907,22.34528671,21.61878315,22.97000335
Bahrain,BHR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,59.08816164,57.8034972,52.88151444,48.19139846,49.00919305,48.45240696,43.52361244,44.02583848,42.01836793,42.48869003,45.73458249,39.86437748,37.21149798,37.94498031,37.42496716,39.94764208,,,,,,,,,,,45.283488,45.91786529,50.40766295,43.09970005,44.97594689,49.51719039,47.54907133,47.94537566,46.51977333,40.15386671,39.3054656,41.17680576,43.03484977,42.27390052,40.52203937
"Bahamas, The",BHS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.36600261,14.20429564,15.69922473,15.41727243,13.0898771,14.58290887,13.76488772,14.03762815,12.70932164,12.67777124,11.60613076,12.14887197,9.536141037,10.61685636,10.8702392,10.3431254,10.80905228,11.73375298,9.259451101,10.38951169,10.01005814,11.49987718,12.04514197,13.033907,12.82597176,13.44810828,11.51159613,13.18606698,13.33632222,12.60702959,12.88847321,
Bosnia and Herzegovina,BIH,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.85528903,25.69999907,25.69999912,25.21762374,27.43017958,24.3568469,19.36975789,19.06636689,17.78097822,19.16008962,20.53999982,21.43284047,21.03008319,21.77244412,23.2014085,22.90764529,22.45400573,22.19325933,21.62319989,22.32367869,22.15636629,22.626408,23.2461479,24.00228555,24.52344252,23.96425496,23.87134415
Belarus,BLR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.90069284,44.44444444,45.65217391,36.04060914,32.59146856,33.38220637,34.2198406,35.92617834,35.3050084,34.00374215,33.47894633,32.46395547,31.81538203,32.7410515,35.01894311,37.83878489,37.20703445,37.04727922,38.8242464,36.11762296,35.39302312,36.08878908,36.28285989,35.90385104,35.37919865,32.69242811,30.95840925,31.55448509,31.26560971,31.73712872,31.30062719
Belize,BLZ,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,22.78063096,19.99341238,23.28392219,20.78781521,18.45501963,18.42362027,20.69134768,19.21874284,18.80965472,21.13200462,21.16331382,20.46568337,19.33659507,18.94629383,18.93002419,19.06821892,17.79091625,17.9343956,18.1902382,17.4724458,17.29662489,16.74364406,18.53630231,17.83667556,17.10513264,15.16196217,15.31462293,15.14841755,17.69102692,18.40165729,19.50216791,19.1166956,19.10902823,20.01986276,17.86577019,17.01068577,16.14558429,14.11712863,14.08982666,13.46741465,11.98524557,12.85094615,11.39911865
Bermuda,BMU,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.300001113,8.100000443,6.499999361,8.700000872,11.07301006,10.30851114,9.584027138,9.568245741,9.618362688,9.951118868,,,,,6.597532363,5.667424558,5.118742188,5.299009118,5.004639859,5.124380479,5.349793642,5.509305385,5.702536526,6.385165483,
Bolivia,BOL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,30.99652375,29.6942225,33.31937799,35.10604622,36.38461905,31.30637184,31.91139078,32.85796132,33.09087524,32.57731959,28.82882883,29.16666667,31.56424581,33.59872611,31.55011113,32.22409493,32.46407718,30.52279963,31.1542085,31.46093094,31.88455376,30.60624516,30.16088031,28.62844301,28.13335064,29.14275702,27.95488633,26.43510811,26.13339628,25.14389691,25.73902396,25.42067461,25.47356867,25.59648984,26.83964995,26.26921878,27.65224821,28.28979071,29.73663909,29.22868512,30.14394175,30.36910664,29.33421963,28.5181929,27.62549988,25.20241628,25.32635898,26.36997443,26.24658947,25.21027455,
Brazil,BRA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,31.80025766,36.6037574,29.84085092,34.76699256,32.0252407,29.9262322,29.80271836,29.15541399,30.68901919,31.31218317,32.1836943,32.72213948,32.74113766,33.42208821,34.81858699,35.47127583,34.97984108,34.05160196,35.52061367,36.51959026,39.59242446,39.24265926,40.98651073,39.48473942,41.67582775,41.24053117,40.19319564,41.29284061,39.44697455,42.28383062,32.83061855,31.51262316,33.98759795,36.12568025,34.6669432,23.38146039,22.34011456,22.59414762,22.11879038,21.74671125,23.00661863,22.63952791,22.49532782,23.08381782,24.30662329,24.17257828,23.54402167,23.12538041,23.08529375,21.87859263,23.26795162,23.10205624,22.13364737,21.22482871,20.47246275,19.36004398,18.35475828,18.18850231,18.74905145,18.40884269,17.65010882
Barbados,BRB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,16.01408595,17.61301645,18.23509756,18.89363003,18.69020248,17.00884086,16.94547077,16.59547202,17.71520515,18.20598007,15.88712522,14.44908448,13.62310385,14.05375754,13.3605948,18.70521374,17.39419291,15.25038324,14.61204819,14.356367,14.94505495,14.91796382,16.04179104,15.61242499,15.29391949,15.30642262,14.69143886,14.41976501,15.70493846,15.08782116,14.94567352,,,,,,,,,,,,,,,
Brunei,BRN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,90.51295772,89.51775917,90.46955434,84.76861929,80.60789998,84.20396582,84.82413584,81.84725459,79.68878418,77.31508266,73.47090537,71.81094643,58.8052029,59.50800738,52.26416488,59.80267746,61.55833412,59.572724,60.39907704,57.23513416,53.82837258,54.27100894,56.30412311,56.04534664,51.53385103,55.18459151,63.66977334,60.04244742,60.66201863,64.1475462,67.85316898,71.56033867,73.17648608,71.30481892,74.11302144,65.40518727,68.65703585,73.67291765,72.65682516,70.02517779,67.85206522,61.36235797,57.28835725,59.72051088,63.24364516,62.5153214,59.09577851
Bhutan,BTN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,12.1716127,18.03116006,20.049159,22.14882141,22.42989538,20.43660874,20.82217772,26.66085994,23.55087942,24.410069,25.23955036,26.06822035,28.11138507,29.94272062,30.02935166,34.03760823,34.08035428,33.76657953,32.92645029,36.12229418,36.43680288,38.29767259,38.55862027,39.24947114,37.37951645,36.91708257,38.68351871,45.09978799,44.27249239,43.01215921,43.81481676,41.97670598,42.60880225,43.36691194,41.6525963,42.48708598,42.55111127,41.84296363,38.20346089,36.13174361,
Botswana,BWA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,13.33050601,12.29752544,11.37415779,10.61343434,13.49393796,19.20731707,14.36314363,14.98234224,12.42105263,19.5319532,27.55620015,27.58810573,27.61605035,26.88108587,27.89132003,31.01085094,31.82380216,32.46548323,37.41691379,42.72672852,43.890607,40.98497496,43.29457921,47.73107283,51.62782037,56.75522761,57.93878253,58.0254584,61.91323049,61.42301905,56.90656306,53.54514945,49.66163308,47.87950365,43.25905585,43.89287947,45.42690305,45.69451871,43.54524797,44.80154881,46.30065457,44.7678063,43.96530683,39.61641319,38.82188342,42.85495221,43.59082605,41.800127,36.54051034,28.15606074,31.86132036,35.0464653,29.71953137,31.48264728,33.07892101,29.9804633,32.09463035,29.83522096,29.46178151,28.20733312,25.03435987
Central African Republic,CAF,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.57368072,24.50992414,26.63835543,27.52307537,24.19130699,19.48250173,22.12525135,21.63823744,20.73722455,20.55575596,20.52115444,20.83869391
Canada,CAN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.71643906,26.83386866,27.87173944,29.50003752,28.44753546,27.57314103,27.90741045,28.39111972,29.21299152,28.84755448,28.68590191,29.3420195,25.07601821,26.35113316,27.1393406,26.6346688,26.61323518,27.13794246,24.41568255,23.29530055,24.02780289,,,
Central Europe and the Baltics,CEB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.56210952,31.25993415,31.12490537,30.38705893,29.52521539,28.9746325,28.87772013,28.48274381,28.60461974,29.4378275,29.47278752,29.95270116,30.0044105,30.02078489,29.65167665,29.56219391,30.17547308,29.2360108,28.46019324,29.11453667,29.19924563,28.73433922,27.98958383,27.7358422,27.22702933,27.1912047
Switzerland,CHE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.56903618,30.29730018,29.53937353,29.06054219,29.88408842,29.13629517,28.0863596,27.34394984,26.70622126,26.35447971,25.54183704,26.31928524,26.52199381,26.09131479,25.66897667,25.97908712,26.14366457,26.09332025,26.10118469,24.95512933,24.92186473,25.27956845,24.87474081,24.95949281,24.62257925,24.4757091,24.4548562,24.49631399,24.68304314,24.83548046,24.58228859
Channel Islands,CHI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,35.84994138,35.7962847,37.69244382,39.50317735,40.27418126,39.872833,39.20852359,39.74621967,41.17535104,42.77051355,41.35769227,38.59929595,37.79718625,40.98145526,48.73368335,38.13004979,39.97109783,36.11151892,36.00110185,37.29579136,37.29667512,36.16780731,35.86950557,38.56915317,38.36793064,39.27914067,35.36168745,36.20371602,41.19660101,39.92647812,39.21549328,37.37293784,35.26354656,34.99573878,36.58583929,38.0435456,34.27897761,33.79267982,30.90612352,30.55089867,31.42229659,31.82258122,31.96600263,33.41272034,36.00056642,36.85918549,41.10698791,39.94378159,34.23929362,34.44017576,35.69509452,34.701322,32.53911802,31.1937573,31.03520438,29.77604704,28.88554557,29.44353008,29.38910087,29.10891251,31.42585588
China,CHN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,44.39153799,31.93215938,31.31130614,33.0689738,35.32893394,35.0922722,37.87790544,33.88696912,31.11060146,35.41942717,40.27284292,41.91867801,42.76759129,42.82345258,42.43024366,45.35943412,45.03781035,46.70153846,47.71012083,46.95412402,48.05768599,45.97035134,44.62060587,44.22862363,42.93098887,42.7123223,43.51442912,43.31834296,43.52454228,42.4960168,41.03291877,41.48739573,43.11533291,46.17653547,46.16306115,46.75054238,47.10424318,47.09904599,45.79763622,45.35986344,45.53610318,44.79341234,44.45056753,45.62278485,45.90021167,47.02257848,47.55739757,46.88416923,46.97117236,45.95714729,46.49783114,46.52928947,45.42298074,44.17670454,43.08556811,40.84133997,39.5806215,39.85169845,39.68701182,38.58740342,37.82091725
Cote d'Ivoire,CIV,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,13.1387841,13.87897453,13.98191089,14.70020642,16.06380709,15.92723992,17.8855295,18.88138027,16.29886429,15.42808675,18.49365843,19.69280114,19.73825251,17.74280232,16.08930987,17.040144,16.3644515,15.15722466,16.47969351,17.06000286,19.74045317,18.58806839,21.28810476,21.48054473,19.54828584,19.74607539,21.2824299,22.3648454,22.65082949,21.7836967,26.26721076,24.59846336,24.44199929,22.75389254,21.03982393,20.76800001,20.41835192,23.65003005,22.77776792,21.90646125,21.50447966,21.27679205,21.1038855,21.07352104,22.01057463,22.81684311,23.53216211,23.2717154,24.39105129,25.04656519,22.40826832,24.20136658,24.02955931,25.95105232,27.41005199,19.53306025,19.09482501,20.46379888,21.0205173,21.18727272,
Cameroon,CMR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,20.30074657,20.65997158,20.10421272,19.49806479,19.43376786,18.6360824,19.23077701,18.85589045,18.61726466,17.87021342,18.24269268,18.96028774,18.39328554,15.95704266,20.64172733,23.47184749,27.61077824,30.24625849,33.12452431,34.64162742,34.31804175,32.4863427,29.05298365,28.32096084,28.96384881,28.75507128,28.88150404,25.10875288,28.48979564,29.01287372,25.78564781,26.47119196,26.41892133,26.55993014,27.49132636,29.91514323,26.13796521,26.91575357,26.89209665,26.71151581,28.09267938,29.70744737,28.64019344,29.69748293,27.03924883,27.17795483,27.19177348,28.14770486,27.63050269,27.13978175,25.18184745,24.45973443,25.28827825,25.78151557,26.03737992,25.0180436
"Congo, Dem. Rep.",COD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.87199273,16.86400697,32.35395775,21.25000027,20.44565031,18.71444886,22.4057063,30.01626655,32.61833688,28.85793841,31.78242349,31.79221049,29.73453615,30.20697115,33.2234554,33.01591566,38.68914996,40.94273752,40.25475638,41.28634596,42.97984786,41.7048639,41.16138163,42.19171622,43.81655072,40.73373984,41.04821036
"Congo, Rep.",COG,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,17.02786235,18.01075135,17.89215435,17.77251092,17.80219545,18.93003931,19.74169742,19.8630171,19.2926045,19.44848734,23.94736842,21.87146949,21.25603865,22.10264901,25.40809084,32.42092457,37.60399334,31.64893617,29.50075643,36.39216471,46.61487236,50.89532952,52.56338028,54.32932933,56.58841941,53.91429749,32.64598989,35.78825359,29.91608649,37.97901008,40.64304462,36.03486406,35.51004637,35.29798711,45.48434383,44.86839614,51.84273294,56.86361289,46.05686462,61.27095839,72.15267176,65.48845384,63.31892251,61.17235948,65.86448408,61.7104107,62.62918885,57.07041752,63.94197893,55.69794813,66.17916978,65.8738952,65.31021912,61.98930708,58.10498553,47.801808,36.60950442,41.69098372,50.76936001,48.00544925,40.039422
Colombia,COL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,27.37898426,26.12267176,27.99275774,27.42373998,27.51682658,27.63994336,27.73116252,28.75737024,30.52146735,30.00583155,29.21813442,30.83341161,30.30184532,29.96425457,29.52355156,31.58884956,30.60360414,30.88269802,31.50061703,33.262286,34.60371499,36.17395281,34.74813268,36.23322742,36.94435237,31.49686022,31.63041037,29.70021056,30.16888033,29.11468198,29.228924,28.51900196,27.07867036,26.39229161,26.72078756,27.30577228,27.22281504,27.52901277,28.90378013,29.72589209,30.34814977,30.91346003,30.57903507,32.13109113,31.24703434,31.3713561,33.30215517,33.40550062,32.74755529,30.98585272,28.58944789,27.68916231,26.81485891,26.89546675,26.05325133,23.78486077
