Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Armenia,ARM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.00298151,40.74538838,39.82075502,47.21897587,39.32803935,23.92792083,23.2400035,20.27326939,19.00301997,20.75824695,22.16141881,24.1458544,27.83210837,30.48299789,28.19074382,27.31319795,22.14598144,18.18935698,14.26572957,14.67090075,19.74841532,22.52318826,27.56181148,28.35348514,28.56038166,29.72539121,33.74427986,38.21604566,39.39289403,41.18896809,30.70765192
American Samoa,ASM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.171875,97.90076336,90.37328094,99.6,100.4056795,97.49034749,114.4642857,78.51851852,63.52530541,58.77192982,75.46875,71.78683386,66.718507,63.59583952,63.93442623,59.1503268,68.17472699,63.32288401,
Antigua and Barbuda,ATG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.214046,129.233534,121.4183979,110.8546114,113.6711161,111.7126836,107.7032397,98.60164934,97.09434137,91.6942192,94.27964727,101.3260741,93.02679218,82.64095288,77.28138357,79.66338577,79.79822041,79.58755308,82.4971839,79.01575994,80.59161544,82.20123997,76.03620877,72.61045999,67.74130173,64.54867407,71.97532085,42.3214467
Australia,AUS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,12.99131903,12.40027354,13.93987164,13.00249948,14.93472831,13.21732372,12.92919336,12.88040675,12.29471663,11.95193542,12.97386774,12.65813365,12.8225879,14.15160713,13.14872578,14.27788474,13.5197155,14.01940171,13.62479627,14.30848238,16.43530917,14.9084408,13.53764506,13.59135533,13.57684485,15.25622093,15.008838,15.49263239,15.9869585,15.14817596,15.14633784,16.06113611,16.69108788,17.57251402,18.00519581,17.91688487,18.93919435,19.17481105,19.59557692,18.34389276,19.43465944,22.22572071,20.7745942,19.0950859,17.2032858,18.26510157,19.8939213,20.20360889,20.16167323,23.00481294,19.81000775,21.43641705,21.48082841,19.95616761,21.039455,19.98484551,19.25105708,21.20575066,21.82190462,24.11096544,23.91522677
Austria,AUT,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,27.39175635,27.03535423,26.93066639,26.91936691,29.11436954,28.09463625,28.75252685,27.95395681,29.11509236,30.88077553,31.69307154,33.00066134,31.74149644,30.47819854,32.75101765,34.92132183,31.99771479,31.40620496,33.07092579,35.01520285,35.69741439,34.59048817,33.15526772,31.46389809,32.15853394,33.53314035,34.24927611,37.02808274,38.35102119,39.35703789,43.34627395,44.61755552,45.3193862,44.57041472,46.86721497,48.6197522,50.84166886,52.56086942,53.24886062,45.20741656,51.26216033,53.94867085,53.9736762,53.4412933,53.38657905,53.08906056,52.40639365,54.05370091,55.69095065,55.57560319,52.62317708
Azerbaijan,AZE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.86084584,45.65868263,86.20360573,57.46242038,24.72111022,32.48664355,24.92863939,29.03460723,22.69952915,27.97012,40.17083148,41.49860787,42.76783505,42.00657665,48.78900846,62.94110601,66.50414484,68.12891169,65.77613785,51.63574568,54.30472154,56.42698053,52.97468019,48.41583308,43.27355666,37.79477749,46.42764939,48.54786473,54.09229386,49.0506275,35.69531231
Burundi,BDI,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,12.49999962,12.93103499,13.11475373,7.518797057,14.0939593,10.3479635,10.77615982,10.80058971,10.29569557,9.658715376,10.68877683,8.435749897,11.73444345,11.0161732,9.753397451,8.275645724,13.72648388,17.59561023,11.70769278,14.16264464,8.809380565,9.143350509,10.211975,9.045580083,11.50400691,11.02661916,11.7232284,9.744902936,12.59077005,9.74574399,7.872992294,9.917377701,8.749180522,9.381960846,10.27176505,12.92634285,5.820321019,9.835472579,7.999750125,7.575757576,6.318970594,5.179202165,4.685804181,6.381414025,6.952748287,6.2,7.3,6.800000136,10.50000026,6.600000274,9.700001639,8.800000284,9.700000891,9.1,7.603418782,5.732968591,6.65258895,7.4447026,9.401038141,9.131191569,4.984201658
Belgium,BEL,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,44.95627649,43.76746309,44.13727799,48.03194386,52.89335806,45.91603657,48.55438286,47.50725022,45.76164418,49.9224385,50.11728048,54.06352206,58.10331181,60.39562658,64.41235168,62.45432742,57.28304983,55.86776307,59.40808324,63.56674894,61.61369096,60.22965488,58.80893033,56.10774116,58.42495935,60.11437172,61.19239096,64.78658108,64.17434502,64.56305952,72.54739516,71.61195892,70.8312977,69.03650851,70.90627745,74.28282892,76.80499706,78.3018047,80.88061998,68.83400371,75.85006448,80.69736291,80.40449051,79.3243484,79.80100907,77.80528215,79.42961547,83.18241025,82.99557248,81.81258235,80.57868211
Benin,BEN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,6.123913813,4.583489549,3.517823197,3.821360213,5.137338272,7.267563064,6.84654487,7.66582205,9.334642587,11.77321922,15.17657983,17.78579859,14.38440221,15.66197565,14.31675614,14.52824593,12.99124631,16.17890261,16.52508821,17.51637947,15.81651288,15.93050046,17.77103583,13.76428919,19.57937532,23.65261835,16.67592095,15.26752812,13.80373921,13.49542898,19.18130301,21.00248606,23.23914805,22.46438304,28.32701862,27.3689425,26.49881155,27.17613459,27.09293955,23.00953079,20.60530255,19.86857881,19.72661078,18.64429725,18.51354757,18.48363998,18.05792571,22.04285312,22.14072027,19.92796684,23.07204807,20.8496515,23.89673687,27.57056532,31.43084112,24.72045121,27.60678807,27.20559478,27.29608879,29.63052719,19.87247043
Burkina Faso,BFA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,4.861965447,5.428886039,5.531983697,5.579492081,2.798836183,4.652596543,5.05173085,4.928506232,6.204738147,5.817213741,5.455240233,5.511467517,6.399727195,6.31179758,8.320763173,7.348254348,8.205252445,7.960266865,7.468419216,8.246134387,8.950521024,9.276410607,8.195716128,7.884149398,10.96091363,9.921464694,8.990563134,11.3588168,10.99870019,8.748862592,10.96669141,10.44754844,8.846480369,8.951543281,14.20162115,14.14055654,10.56360521,10.812531,12.80810302,8.354005506,8.844717485,9.044082767,8.865365632,9.220431658,10.8815873,9.841847478,10.9568635,10.34854222,10.14932705,13.78897086,20.51584886,26.19550052,26.59808542,27.07698545,26.93200415,26.10764554,25.9159648,26.45238564,28.12932376,25.36905713,
Bangladesh,BGD,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,9.996685298,10.78235341,10.74675128,9.983485122,10.02841242,9.662716409,10.28428083,9.306142123,8.33080893,8.145992413,8.313112893,6.291487317,5.674730403,6.539409334,3.701075465,2.895078894,4.746081768,7.040751965,5.557663161,6.109219481,5.494283791,5.130863153,5.075299866,5.603849031,3.396255135,5.3844786,5.182931963,4.990049639,5.428300965,5.540143718,5.908316487,6.662611969,7.58667691,9.017269036,9.001543646,10.86463421,9.70650765,10.52037056,11.75733123,11.75864239,12.34420123,13.38655921,12.40996893,11.4311487,11.14650895,14.3928419,16.35346357,16.99533485,17.65885848,16.94013291,16.02411269,19.92207496,20.16158886,19.53787411,18.98966,17.33667379,16.64971496,15.03610763,14.80095818,15.32324744,12.18111534
Bulgaria,BGR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,35.70780505,35.63843555,34.28290766,37.14824281,40.13116141,42.7951269,40.03363952,40.78529918,45.5656655,46.42059466,33.11919208,43.47826087,47.11155378,38.20675811,45.04756469,32.33950887,48.49698831,49.57618754,41.94134883,42.74979463,36.21885804,34.88131742,33.64730372,34.416944,40.95663729,42.52956666,46.97787863,52.38770566,52.51854154,42.21885066,50.40623782,59.10218182,60.65264943,64.80783261,64.80525862,63.9695837,64.04497754,67.27914135,65.81872506,64.1916337,56.13652568
Bahrain,BHR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,124.1084535,131.1296802,118.9816239,96.6818499,96.48621042,101.7697254,98.71046441,102.3678926,95.33797859,98.64389757,115.5558287,85.00316299,84.38199172,83.87459725,81.19327022,81.9905466,87.9135243,79.07678218,64.60367296,78.86724559,79.18066703,73.61076132,72.5085663,72.063072,78.60514596,83.89404821,84.63894426,79.67952923,82.57734838,68.46559387,69.53731774,99.41866913,102.1455248,104.8048033,96.05075125,83.10720991,74.20082753,75.77968142,79.56720683,76.84140236,
"Bahamas, The",BHS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,82.65077139,82.66458433,68.87172584,70.38118775,67.38170347,65.78597225,66.56855956,63.58826123,64.79079867,63.81799798,61.32277308,,53.83148269,54.16077069,50.9510922,50.24702477,51.96668823,51.02147898,49.54913969,48.03768357,36.88040478,34.65716017,36.45688956,38.04756286,34.07258864,36.17545456,35.81023417,38.2152311,38.75988695,38.30927734,40.09195411,39.49363481,34.19067999,34.95328732,37.43526853,38.12723287,39.63797737,38.8044926,37.91799023,36.58716519,36.33743505,39.4099262,39.24352667,
Bosnia and Herzegovina,BIH,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.44828942,20.41173902,23.61770625,27.8336349,27.30319723,27.64394678,28.69084267,28.39251174,24.34785182,30.28986625,27.81109309,31.63112051,35.02181135,27.10155319,26.84806772,25.00937959,29.69554093,32.03597295,32.35054272,33.74304869,33.98912083,35.53234395,36.34176641,40.87253038,42.5185183,40.47568671,34.31603656
Belarus,BLR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.95842956,33.33333333,59.7826087,67.6142132,71.2696004,49.66516478,46.34980374,59.8598806,59.0511293,59.20334137,69.21082134,66.74760674,63.62751594,65.15637991,67.88633336,59.79780872,60.06131177,60.94305272,60.93775522,48.87646182,51.37288535,78.46536152,78.77690728,58.33357811,54.94100406,58.01076657,62.50934712,66.7896002,70.45504526,65.09458399,61.90053467
Belize,BLZ,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,44.95022537,43.33347227,38.93824628,39.83095696,50.6802735,39.33930992,45.05277103,49.07313065,50.3217536,46.8434365,48.96767824,43.6228802,49.68870501,46.66178779,49.79711337,47.93920271,49.9818981,52.75764155,52.57020977,54.32153254,52.97222314,51.07108561,52.9801943,53.55291023,50.87124509,55.23727695,61.47919497,62.00326243,63.16911256,52.39398263,59.05513049,62.61912683,64.45290245,65.36005591,62.14786879,58.88717056,52.18490695,54.32759479,56.35609376,51.01924788,55.01873392
Bermuda,BMU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.79499274,52.53924198,50.51254369,51.61319109,51.16124321,49.97083946,49.33005658,48.53814925,51.26981343,50.23883258,
Bolivia,BOL,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,16.20897522,16.3998358,15.14923972,16.9804742,20.3001702,21.46239554,21.25786164,22.4969373,19.78021978,20.41832669,24.59857639,21.38905962,21.11244019,27.7144666,35.29243801,25.9383183,27.67666051,26.77412861,22.59514375,24.17470347,24.32432432,23.61111111,29.05027933,28.34394904,23.65224583,19.04991129,21.32961713,19.74095487,18.76744251,22.49821292,22.77698001,21.47934616,20.04576087,19.08076747,21.66331203,22.55142093,22.58187046,21.11060246,19.69868391,16.88089845,18.27474597,19.97214852,21.63445507,25.60073348,31.13839056,35.5481435,41.77171451,41.79565662,44.90655623,35.72262529,41.18745614,44.09170185,47.16619662,44.09247953,43.29308799,30.86829603,24.48800554,24.90414437,25.98879506,24.96726228,
Brazil,BRA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,7.059046476,7.279407946,3.868760171,9.036454245,6.385409271,7.735761384,6.824735079,5.768971066,6.000526009,6.620403797,7.029436349,6.413306743,7.259175691,8.271677825,8.013119412,7.538572819,7.035713557,7.252368471,6.675578868,7.12390495,9.052729825,9.420354308,7.609682702,11.42182159,13.54758492,12.24795967,8.816588678,9.459943218,10.88821671,8.92960968,8.199990015,8.676973095,10.86824925,10.50327024,9.665051387,7.528875038,6.730209683,6.983649575,7.030500339,9.564898261,10.188048,12.37171067,14.23059027,15.18078371,16.54576151,15.24382927,14.3743163,13.3276751,13.53400051,10.85137113,10.86558477,11.58251532,11.87755984,11.74223064,11.01194282,12.90019142,12.46667904,12.51896787,14.6349995,14.10536213,16.87085484
Barbados,BRB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,50.38236623,46.4980841,49.59408673,58.07763384,65.42312542,59.61198428,50.77643909,54.25886373,59.92759453,61.1443337,57.59082892,46.25441696,38.70186698,41.30005485,42.49566295,43.13071411,40.56102362,41.33367399,42.28433735,45.25537324,46.86252523,47.99116533,46.49751244,42.39322273,41.68603672,43.23582285,40.9723359,38.9859971,42.95840474,41.68674699,44.81476633,48.04337048,48.64899765,48.63238767,43.58058896,46.45918874,44.46967472,42.60685033,41.98059333,40.32159906,41.44317815,43.13234472,42.19159401,41.28759855,42.00812056,
Brunei,BRN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,90.0542772,90.05919723,93.65490174,94.63423867,95.01268346,95.06158666,93.36150697,93.1432598,89.3430497,88.27041199,,,,,,61.81131861,61.80849397,66.67709148,57.87234043,54.76334037,51.08121096,59.71684054,59.93345349,57.18543475,50.4719764,55.81633962,67.35433192,69.52530593,67.12183029,69.28925184,68.79904697,70.16844716,71.72469796,67.85275077,78.29923669,72.78317629,67.40746923,69.50607218,70.16126866,68.04187464,68.17708045,52.21059737,49.57690627,49.5732417,51.93227638,57.94604046,57.30727637
Bhutan,BTN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,14.38047735,16.24340617,14.43102098,12.74406451,13.64036393,15.81439791,18.56624113,24.55701791,29.27041176,29.23712072,27.96167193,33.45967531,33.39509944,32.85930283,30.87596291,39.40583072,37.00682235,37.30146975,34.32967935,32.65490901,30.39421022,27.13587347,24.6140542,26.28915184,31.94388273,39.30234047,55.83384468,56.275756,50.00319473,45.8156747,43.48069242,42.20491528,39.64735231,41.43022537,37.45195066,34.4356494,29.61697448,30.08318938,30.81770601,34.00759666,
Botswana,BWA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,26.27563603,27.21632299,27.92603926,28.99444334,28.81100983,31.70731707,29.26829268,24.61384796,23.05263158,22.77227723,24.6555475,33.14977974,37.37214792,38.83151372,40.92329887,43.59413668,50.38639876,50.90072321,52.06053789,54.12301706,53.05924444,49.705064,54.56198268,62.08344675,60.81127215,66.29104882,68.33084948,75.12956509,70.52194053,59.22459785,55.05540706,53.02951416,48.1795631,47.0957972,47.82239868,50.83649784,53.82844448,60.88073855,49.2891721,55.19726829,51.83181007,48.65760824,52.15742678,48.82685783,49.61378778,52.92355354,52.25447364,54.51608256,45.6739672,34.80094895,43.63546396,49.95053461,49.2507438,61.52263966,58.46678193,49.81556601,52.56108059,39.67011422,40.33770678,33.79057593,29.66376621
Central African Republic,CAF,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,23.27272448,26.49006579,24.59016513,25.23659242,28.44826939,27.10026829,28.35051546,26.30272953,34.31229775,27.33466412,31.93849789,29.79923294,24.93480069,28.61804186,27.73682389,21.13034658,22.18686626,25.2043977,23.42031763,22.43256736,25.22154522,24.38344999,22.17775213,24.14899931,23.39399426,22.00851896,18.18642624,17.84414116,17.74475246,20.30388635,17.06746887,17.58667102,16.8657,17.09955455,23.39941089,22.22094496,21.47038628,26.88428026,22.65688657,19.22365028,20.37221359,17.15725384,15.96270494,18.23600384,13.99791751,13.36275333,14.31600515,14.11532742,11.0036647,9.841649902,11.62580107,13.1278201,11.550133,14.97295479,16.67578759,17.06766062,14.82187966,17.25977376,18.88362441,16.41315,15.82762
Canada,CAN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,17.62726441,17.6174848,17.97583315,19.03340531,18.33699704,19.1121454,19.99652514,20.88641031,20.91169759,21.91792635,21.06642371,21.28538003,22.7654487,24.07449693,22.03377681,21.75581158,22.77854134,24.61361299,26.41722639,27.60018403,26.47356049,25.28433991,25.02150392,28.04236023,27.65487125,27.09981886,26.11299364,26.15690878,25.14192274,25.1648997,24.44108213,26.28757058,29.23766599,32.88393896,36.2133628,37.22012128,38.13297019,40.02917476,41.861185,44.20923582,42.03995509,40.05865859,36.8659852,37.32777131,36.85670732,35.40245922,34.22955516,34.39500555,28.51583432,29.16738193,30.67839192,30.35302552,30.33193867,31.73657587,31.84996096,31.50257241,31.45441015,32.34534558,31.91656944,28.98082222
Central Europe and the Baltics,CEB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.35927995,32.74849497,34.98755234,34.95375039,34.80301198,37.95540197,38.50185999,37.9853961,40.06744972,43.5886098,45.37037993,49.13863524,50.24392078,49.7311669,46.34541002,52.09135898,56.63219577,58.91986518,60.29030121,61.84769999,62.34170827,63.23692841,64.76628173,64.74056089,63.83535165,61.18233253
Switzerland,CHE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,46.29860932,48.22018119,44.31133657,43.01304349,47.22175061,47.70224791,43.87900037,41.15373874,42.33783781,44.80336935,41.37033807,39.80512518,40.69779934,40.7426023,40.02390935,39.99777752,40.9909312,46.45946236,45.92147511,46.66134207,51.29844326,50.05254109,48.38167008,47.5483838,51.06951282,53.55667917,56.35432749,61.24646606,62.86630199,57.62192697,64.39853517,65.8992879,67.406452,71.38153933,63.80969914,62.39676988,65.67369307,65.07978297,66.17960527,66.00210499,63.15382237
Channel Islands,CHI,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,13.05617869,11.40451549,11.3512091,12.29786377,12.24914375,13.27750428,14.34025014,14.04770458,13.69900145,16.07994012,14.35580478,10.83803015,9.559749369,13.30187441,19.53277872,24.11281531,23.94163917,19.72748766,19.81899866,22.12796082,21.67128122,15.54286945,18.61312244,23.4229748,22.80096374,26.25105243,27.32017167,28.34394297,32.47347361,33.70002283,32.49457682,31.3010166,28.96179193,25.88068051,27.46324068,28.62625201,26.64554267,26.4704497,25.52113207,28.76613108,30.53170013,32.39863012,32.80393363,35.65904551,39.80237039,40.15981647,43.79510678,45.06900389,41.42416775,37.04077361,37.74511254,37.76195747,34.12185872,32.19947338,33.11074972,29.3763486,28.14862788,28.43684723,28.50718355,28.02311159,31.54486823
China,CHN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,4.305829535,3.870810679,4.052658751,4.005447408,3.768963875,3.638985006,3.494467094,3.277226619,3.302562926,3.047599633,2.491555906,2.788066262,3.247923523,4.241346782,4.929801606,4.704721171,4.510473131,4.298461538,4.555954147,5.162843357,5.911612142,7.44757799,11.01962937,9.517800533,9.526692622,8.336801727,8.712177887,12.48213452,14.38232082,11.84432938,13.61471017,14.48787814,15.65821968,16.70229455,18.53674857,17.95101808,17.92329555,19.49316446,18.34232158,18.16269616,20.89344482,20.31214574,22.64474567,26.98075653,31.06133758,33.82985757,36.03502555,35.43479853,32.60271402,24.74985594,27.18533272,26.56818935,25.49252222,24.59925444,23.51006091,21.35407988,19.58438005,19.69227699,19.11210354,18.49639308,18.49691125
Cote d'Ivoire,CIV,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,34.23954707,35.29251939,34.39262455,33.93545168,35.88603003,36.82341128,36.40699068,36.22371933,40.69987209,36.76179757,35.76932551,32.2099927,33.51212081,35.75389082,45.69688757,36.72858255,41.74147026,42.62604184,36.52120307,34.60332236,35.00162933,35.17500349,36.42322869,36.95985991,45.3119277,46.77491298,39.49590841,33.4299902,30.48812849,32.03333564,31.68987467,30.01172634,31.90948693,29.44245287,40.52740186,41.75929966,41.10099509,42.91595731,41.39640228,42.4023849,40.78102913,40.70005794,47.46234948,41.89141613,46.40501472,49.89836053,52.36758894,47.22598261,47.11608733,50.85444236,50.63264302,53.8199572,48.9288579,41.53105069,39.27465106,27.35560794,24.59506751,24.92012188,22.64068269,23.77627756,
Cameroon,CMR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,23.75939244,20.99473486,20.62527266,22.12355169,23.38342862,26.20993168,23.01815778,20.39186958,20.69372592,25.43808981,22.68495913,22.64259686,25.05995286,23.65519781,21.0785468,27.88474819,21.86705334,33.21433786,30.39760328,33.4785942,33.44877106,23.2813706,16.69425643,16.03297487,20.70703664,20.1829144,19.99888046,20.54702225,13.91794311,21.08939979,20.63709703,23.26041974,24.8800336,22.54840037,20.04832716,25.90820941,25.83939588,24.2969004,20.92778439,22.70945864,24.59797915,25.63861483,28.8854045,29.05769615,21.40326478,22.17214409,25.93207364,26.11820061,25.56776428,24.93807419,22.25966622,19.23934954,18.58391647,19.31368819,20.21468715,15.44737819
