Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Armenia,ARM,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.85492197,28.4451646,35.36788787,40.0600551,42.38024049,48.91717311,45.63078261,48.87564437,51.54258581,55.50200273,59.91981034,72.1714386
American Samoa,ASM,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,40.01840268,38.1575374,29.15835358,28.94603735,32.90555832,31.03986362,36.62810297,32.71877226,33.8832945,32.978683,39.29305274,38.31994995,39.55632921,40.55297162,42.09155704,45.03464237,43.27425483,38.56999233,45.3503009,49.69615504,55.88609489,56.14129716,57.81330665,58.62768914,62.40253551,66.26433149,64.50855653,60.73073005,60.30590152,64.16064933,64.43129399,66.68592313,74.264991,79.08234429,76.62780552,70.37554092,68.74958855,61.81600223,52.29879166,48.74849824,46.24149119,43.11183657,43.57678337,53.6403658
Australia,AUS,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,19.14516518,17.65557328,18.6746988,19.31160175,20.141854,21.15764929,22.41210777,23.12909881,24.03195392,24.85813001,23.31171474,23.64960064,24.70438809,28.40714013,27.89852668,27.3755955,27.89016508,27.4198014,28.08490359,28.69134053,27.88036363,27.96466459,27.08400241,28.82642461,30.35833122,37.10681653,40.38894866,42.87214308,46.8132601,59.37404771,60.68216709,60.23745154,61.98212178,63.39886558,66.89187049,69.95419051,71.68242243,75.50509747,79.26442298,84.28029051,87.73575948,88.65182692,91.48291996,99.4005682,102.9750197,108.7941021,113.9612066,120.7813095,121.9528539,122.6334485,125.4956583,122.3348414,121.2837239,124.782324,128.5068158,136.31738,142.4231683,140.2926654,139.5259087,135.8407547,141.9594047
Austria,AUT,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.71336188,88.52152557,87.80636589,87.76584573,94.32410576,94.43760642,92.91988389,95.81296636,97.73957467,98.52832394,96.06109929,94.22379903,92.55775212,87.55558785,85.89120788,83.1743254,84.15090153,84.3347535,85.83456195,94.20496405
Azerbaijan,AZE,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.86885403,22.09960381,20.76648582,23.00186901,26.08445133
Burundi,BDI,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,2.669223312,2.594072395,2.54206847,3.523492084,3.795383656,3.072763324,3.965328098,4.855878537,5.053391,5.330711022,9.197668218,2.931887901,3.846094178,3.220491008,6.193156265,7.415154058,6.888882446,9.775013702,8.260664547,7.027161279,3.971109663,3.573358503,4.454778026,4.341578209,5.956344924,7.005425957,8.614541103,10.74847332,10.72101083,14.031198,14.73611674,12.26566371,14.23340935,11.87170362,13.5352074,15.39020641,17.08001445,16.30283234,20.31026273,20.13272616,17.35074775,14.54366833,15.83088022,14.77452426,13.66291515,14.63027074,18.36191803,21.55991025,20.2052136,19.38967344,19.29341202,16.38602703,17.16990726,15.46373354,18.03264392,20.70449902,22.26169586
Belgium,BEL,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.29922874,64.13292449,62.53089436,61.84259333,63.59777008,65.8336191,68.44384869,62.75830286,58.67877652,56.80149342,55.42096956,54.73869728,56.40806353,57.89009668,60.63286564,63.37673015,65.096042,68.03851944,70.12836952,76.7302138
Benin,BEN,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,5.01243664,5.53633105,6.68049505,7.136377711,7.351051453,6.362138676,5.724098585,6.066568627,6.358768762,7.627221825,8.023575444,9.250576324,10.07107635,11.32805842,12.32435379,22.36560877,19.2348025,20.40461982,21.51728112,25.1699104,28.62907311,24.7977724,30.22083544,31.83996194,25.44393576,30.95551126,28.6602538,26.57859881,28.56228675,21.58168211,19.12768904,15.38381026,11.67447662,10.51454471,8.452625141,7.428405154,8.477640746,5.415282989,6.913210987,7.142326952,7.761429738,5.136080002,4.833189689,7.671284648,7.804471976,9.034310336,10.33506666,12.30918321,12.78056591,15.12971165,15.83483768,16.57434044,15.64759241,16.45394985,16.73710914,16.73570644,17.48237228,16.57791951,16.75983638,17.61070244,15.53712076
Burkina Faso,BFA,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,2.462386861,3.42840311,3.988464001,3.936689408,3.395956535,3.372836767,3.558227041,4.573793891,4.443413948,4.595926133,5.016387905,6.089106688,8.509340388,10.75412529,13.8870775,16.58217118,16.8058118,15.5070847,14.78187387,13.82731186,13.16061357,12.79558658,11.94865647,13.34491424,13.90426007,14.47041695,14.90149302,16.45133691,16.90694303,12.46412868,10.92607806,9.773838345,7.026029493,6.785180138,6.912335601,11.55207851,11.01929683,8.992765855,10.33639705,9.708668108,8.858713851,11.35347814,12.95342946,13.29620371,14.67788443,12.78455818,15.0909569,16.0831018,15.6345263,15.37034214,16.64245917,20.82103798,23.40560816,25.03777056,25.8099456,27.42160189,26.86258471,28.42233205,29.26151655
Bangladesh,BGD,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,2.611807689,1.91711979,2.965405824,4.989642568,4.534053146,5.339445773,5.77134167,6.776746857,7.15570951,9.034443858,12.55462231,13.03952255,12.74331352,13.21453085,14.41493371,15.97003116,16.07409915,15.91990928,14.5455434,15.29431692,16.27119183,20.88176074,18.91199757,19.98663128,20.49663795,20.98723413,21.77938901,24.17959271,26.20812497,26.03862768,27.91340329,29.3438305,31.1657017,32.04283305,34.04219175,36.19103757,40.96132263,42.47024116,43.00066937,41.79475481,43.73612387,44.40697181,45.27950522,47.58329625,46.93898318,45.31297481,45.22395094
Bulgaria,BGR,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.80324245,74.86454183,66.44764135,49.24790715,27.53861084,50.70859597,8.546145914,8.944893348,11.4781528,11.95557499,14.33799895,18.77728457,25.89516766,33.14463659,39.06344649,42.45044567,58.49498754,66.97242884,68.95856852,68.61718463,65.61265413,66.106628,66.42797833,59.4120724,54.92277352,52.13942224,49.96831601,50.44045168,49.79655137,52.3300329
Bahrain,BHR,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,,37.55176582,37.38599586,39.73125182,43.21240387,43.59557371,43.58247761,49.32386512,39.04775279,35.31606925,33.20506643,29.84242958,35.26531083,37.86386028,41.86058405,43.70879699,43.09357293,41.61182241,45.00062644,50.07096469,52.31974502,40.51178965,41.8156768,44.53830714,42.125486,43.94291963,43.68435091,44.87775572,53.11805426,64.21337912,71.43726731,67.69726288,69.55268022,69.14357182,69.63066129,63.87876799,73.89610657,,,,,
"Bahamas, The",BHS,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,62.7515278,51.34408602,60.24823885,51.39386388,49.5371669,46.19173474,38.74363584,38.64300157,39.90185769,39.64392067,39.05817175,36.09818235,36.20890405,39.66430738,42.74502737,44.02924163,43.49118223,46.31080227,48.70530606,50.81376648,53.94890039,57.02669531,60.07874016,62.34968135,40.28458584,41.51483488,41.10819158,44.80670392,46.91367821,45.82396894,46.16074921,47.9211599,50.36396169,56.6101945,58.5628262,62.10146304,66.07920689,65.1481414,66.01393185,61.84133203,61.64320048,58.21123871,54.66919425,51.73492057,,,,
Bosnia and Herzegovina,BIH,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.77516332,60.22376201,65.61371745,64.06832163,61.84531014,60.54884345,61.71592669,60.83444778,60.21667177,58.65743403,57.86065796,58.30555867,57.50269315,57.96135024,58.9326371
Belarus,BLR,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8038771,28.63419287,35.9356304,42.81137331,37.95861837,21.77755644,22.92620252,23.63266211,27.88282009,25.71702914,26.2361144,27.61409406,28.7688813,33.10863645
Belize,BLZ,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,26.68394262,22.3880153,20.29420396,23.29710145,19.53008344,23.15061127,29.54343073,30.49428863,27.08763507,28.32695627,25.85194015,26.07828119,30.92051016,31.29961862,32.56027988,37.22583217,35.86944758,34.45103181,34.86067776,35.17264444,37.24955553,41.24977906,44.31044412,43.74987656,40.84433922,44.39582258,47.7802604,51.38135718,53.49692611,53.62854474,55.47342302,61.11759346,63.56003194,67.75500609,63.28897485,59.70914147,58.51080207,57.81882832,57.31757619,58.45602656,55.99348679,54.10626491,54.08553849,55.20538504,63.93439139
Bermuda,BMU,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,BOL,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.025463,37.8000931,36.96842822,34.69262457,37.0182158,40.342284,40.79309633,44.13690591,46.67965721,50.32242011,58.06611719,63.97377312,64.53471269,67.8542925,71.19817309,
Brazil,BRA,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,20.18281556,19.29999327,16.43498635,14.87572839,13.36530248,13.49226986,12.43357709,14.43915243,16.67771836,26.51831965,30.89210708,37.29840452,41.76285086,44.08512719,48.21164934,54.93146848,54.64393674,54.44613814,50.29396103,50.18949949,42.47761186,43.75102619,43.9721879,47.08763354,45.40657347,41.85178765,,,98.35303563,127.7470503,42.08278958,45.15931635,84.4659027,134.1135891,68.04304511,43.49452482,40.77849368,40.85223717,29.53226057,29.8269102,31.14098578,29.00403802,29.64514194,27.68566994,29.37277026,31.83978415,35.42516667,40.69093794,45.78225599,47.49428985,52.76465763,58.07850438,62.5192932,64.23057382,66.02851039,66.82970064,62.16956213,59.48430403,60.21834794,62.63882691,70.18797033
Barbados,BRB,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,40.34476779,35.08562468,36.99230319,35.4935072,35.74592069,36.72995624,29.12770138,32.26729139,33.00256301,34.6315366,32.61572536,32.40458554,31.8380983,32.97287048,34.2402633,35.76009913,36.20311342,37.62106299,38.52938171,36.92361446,38.95655188,42.50325185,41.63041649,44.19681592,45.38316273,47.56577396,47.90210819,59.24814209,60.45039433,62.40247702,67.26832632,72.76447179,73.67937308,71.309267,75.61754694,82.79589445,,,85.57021877,83.3349336,81.9958024,82.98616154,82.22908311,82.35865122,80.89083745,79.69868635,
Brunei Darussalam,BRN,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.94993455,37.50752862,35.15214397,44.51195184,36.90784235,28.12043613,27.99214233,31.19211642,33.20796807,41.43628506,44.30138546,39.46180952,35.03981876,35.70555079,39.65608977
Bhutan,BTN,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,2.723468764,3.170901847,2.743010784,2.79088702,2.615762287,3.058374479,4.473418887,4.286371038,5.601224269,6.8370247,7.093637672,8.910220354,7.969406058,6.960742835,11.51158314,9.817910862,8.667144014,9.161005881,10.09779313,11.4546281,13.37059901,16.28222227,18.56715922,21.96619262,23.97781806,30.70622631,33.23030672,42.45613477,47.94732039,46.80661037,46.73227425,45.00597447,46.43944705,48.18792134,51.29828135,58.09305413,64.39133044,68.90297055
Botswana,BWA,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,9.140833989,12.36293892,17.1156528,19.32343423,20.49242658,17.85509533,14.21351876,12.6408261,11.28955188,15.11641625,12.88072341,12.02550842,12.66627355,8.558429006,8.297221904,7.922109411,6.640473138,7.004369483,9.384531397,11.85936079,14.68729638,14.22814091,13.99025764,11.89344375,10.09004089,9.685510536,12.15594744,13.87316946,14.71113308,16.58616021,19.28015902,19.97736212,21.9357047,19.76342956,20.48452853,22.66437371,25.78725583,28.93150815,27.1935797,27.41581167,31.82909412,31.79110358,31.01830031,33.77325412,31.5127238,31.415584,31.70305433,32.73435831,37.66069415
Central African Republic,CAF,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,11.16363502,13.4105958,13.47540816,14.3217662,13.64942329,14.41734417,16.13402062,18.28784119,17.55877133,20.2668502,19.64811775,14.65456267,15.47208652,16.2630476,21.58148623,16.42602151,11.17036487,11.81791156,13.23698247,10.47845138,13.93586792,12.93961878,12.34078237,12.28763362,10.98636552,9.01620147,8.225973698,8.161145004,7.309395139,7.539745042,7.285311851,6.772834543,4.507616604,4.399300751,3.956823876,4.159714052,4.508881983,4.416705796,4.897990653,4.512677883,4.746257023,6.109479139,5.84049758,6.183484712,7.160591845,6.898907878,6.705660372,6.785260826,7.020111129,6.962529158,8.30898125,9.180465421,10.77194141,13.57682599,12.7910233,11.7154336,12.31484324,11.21501773,12.34433199,11.7102549,
Canada,CAN,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,18.54528219,18.29280818,18.80734636,19.16804476,20.01915433,22.20825431,28.46460643,31.13472375,32.37684315,33.71427488,33.50404926,35.80733398,39.03317225,40.9860309,41.90790618,43.30521356,45.13080188,48.35557776,53.21087418,55.86358873,56.60672101,70.10576894,68.31164533,63.25129679,62.85592611,63.47638408,63.56792831,64.35675245,66.48467892,70.06708259,73.33206349,75.25916943,76.78692884,75.77839615,74.98489564,74.18673467,78.89099826,81.53126878,79.86253981,77.25011087,73.98773849,121.3528318,117.8394564,113.2409804,115.4433131,121.661093,134.1208071,123.5336481,124.0977717,,,,,,,,,,,,
Central Europe and the Baltics,CEB,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.79451532,27.19250948,25.55581162,28.47822543,28.0953251,27.77100063,28.2032294,28.1521422,26.0407602,19.99036101,22.01252847,27.48763041,32.54091818,36.97838356,43.08014189,49.18674409,50.76774951,52.74997223,53.05399117,51.33941903,50.17125313,48.83031738,48.00581507,47.91017305,46.47317531,46.23049373,45.20172878,46.85817389
Switzerland,CHE,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,95.98848253,96.94712032,97.53309447,97.42036015,95.20748715,96.41258237,95.81431723,95.73169047,97.95183302,99.58185347,,,,,,,,,,,95.25019791,96.82962327,112.1004246,116.9337048,118.5291157,122.8382591,124.0065894,130.5641649,136.800048,143.8141144,144.185845,143.0373406,143.1434616,142.6505414,144.0757046,146.4867028,144.5193793,146.0730657,144.2848961,150.8549243,141.5467698,136.3546451,137.1206471,140.5032806,142.1344414,145.588709,149.4494538,152.733782,145.0895298,154.0815951,152.768281,154.9893001,160.8966231,162.5618276,163.357034,164.8693218,168.4981839,,,,
Channel Islands,CHI,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.63475766,74.94106586,76.69833404,76.64851723,77.22427799,77.63493158,83.57153121,100.2204984,102.2285338,98.98145325,101.2936288,104.2848553,105.7128593,108.577451,109.2512786,110.6055312,113.1679865,116.9077037,123.8230123,124.4679599
China,CHN,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,51.17846154,50.28947,49.74083756,52.62686281,56.01283696,56.80441294,56.98626893,60.72128322,66.1922673,75.97419675,78.0370949,73.98362365,77.13328992,86.20046136,88.36239345,86.37288169,96.90263442,85.88258577,84.2060507,89.45558158,96.72581944,105.1932233,110.3835246,111.1229709,110.0445907,117.4986986,125.6714326,118.636103,111.8429248,109.1583872,105.7875085,102.0035662,124.4080089,126.5794942,123.0959272,128.922639,134.3192514,140.236887,152.5944998,156.2299435,154.8950517,157.8120786,165.39037,182.4326259
Cote d'Ivoire,CIV,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,18.70924739,19.59574972,20.97165695,19.84472081,19.14546939,20.55930884,20.65258465,22.3368181,23.03753358,25.52728026,28.51534039,31.36648172,32.982409,35.05332665,34.9174127,39.05600333,38.74018276,40.4092767,40.76189665,41.76311576,41.11196106,42.26379672,36.4147866,34.05086765,33.86367685,37.93906682,37.65785241,35.54779411,36.49501454,36.01034154,32.05944863,28.65582463,18.52206714,18.50463231,16.72601919,17.0916722,15.94883779,14.44204325,15.06272258,14.17237616,14.03218313,12.50316991,13.44363862,12.45270162,14.40166721,17.16129456,16.85814845,17.65475098,18.35665444,19.01202591,18.54268926,19.5766692,20.29033579,16.74184575,17.83282092,19.59538193,19.44461444,19.64705856,21.13696222
Cameroon,CMR,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,9.70117467,9.812598556,11.58727824,13.30110974,14.06723222,13.69924775,14.31372568,14.84151158,13.44440109,13.82243987,14.20584591,14.13917449,15.27353479,15.31288297,17.1952632,18.74653057,20.80649707,24.53117521,25.35829667,25.71280981,29.54283126,31.15564539,31.24234681,30.89243834,25.23095413,22.87880843,24.01781574,25.86899243,24.39344089,25.07278465,26.37738605,26.41865716,12.52026432,8.967569779,8.026298835,7.425349359,7.314379266,5.938795048,6.710826092,7.306498263,7.576406853,8.273622766,8.606192393,9.02320992,8.404324625,9.132448073,8.768131085,8.852376949,9.657318686,10.31229335,11.32907058,12.85317586,12.86081115,13.51041969,14.27595857,14.77839511,14.88601249,14.50091677,15.16763914,,
"Congo, Dem. Rep.",COD,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,1.338577668,1.956021198,1.498702573,1.698113114,1.54138317,1.051664257,1.055666865,1.683908044,1.925664862,2.773946476,3.274773737,4.582185304,5.518386149,4.659599733,4.796283071,4.909831426,3.205617758,2.742176395,2.315371146,2.421882579,1.986517681,1.589142832,1.562430082,2.233163879,2.832732168,2.377497904,1.997824715,1.809679788,0.683666,0.926181883,1.210995542,1.056857111,1.063120141,,,,,0.776252724,0.543904071,0.491387512,0.795986809,1.09523594,1.201066005,2.083264541,2.646868025,4.988962405,5.300218016,3.723918529,4.02297417,4.811335548,5.246501339,5.717980421,6.285511127,7.392788699,5.465839695,5.895729868,6.167740057,7.224152867
"Congo, Rep.",COG,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,22.22909707,22.82257623,19.85293621,22.32227134,22.6153794,20.12345265,19.46494465,19.28082522,18.05305466,16.92453813,16.28552632,16.0687657,15.51497585,15.31539735,15.09155429,17.17396594,19.87132557,20.70691489,19.87947554,17.8772549,15.53718091,17.3900683,18.47239437,19.01288789,18.83735003,20.72970746,31.67958152,27.06705793,16.24036419,14.73396288,15.69225722,15.99674776,15.75631118,8.68569925,7.698094385,8.112384018,7.547203201,7.857711883,9.739153117,10.90174567,4.780545256,4.897427135,2.866074398,3.635840142,2.932649239,2.210355224,2.010419762,2.170017922,3.213301677,4.872240315,5.979740079,7.1693854,7.412754333,8.878672805,11.16384811,15.92461014,19.29800724,16.80823536,14.0817416,13.41358083,
Colombia,COL,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,22.94862544,24.27270635,24.32805446,22.59135449,20.5169986,20.64211083,21.2949444,21.56820979,23.52783671,25.61399112,25.80215112,23.70193603,21.75314059,19.00353677,29.61840538,29.7866248,28.59488605,27.36132196,27.80809401,27.19737352,30.46462293,32.82226458,34.17445575,36.73227494,37.32248539,35.62752083,,25.48998188,23.22072451,,25.91059165,23.40430918,25.24216003,28.67135265,31.07361273,33.66342958,35.32348263,36.47584514,35.21855052,31.65418344,20.94747439,21.9066126,21.52330896,21.07623501,22.19913866,22.75271861,27.3293272,30.56656822,31.34288213,30.05884981,32.35295864,34.95997389,37.74485153,39.48369169,42.3846057,46.9053936,47.05419781,49.8054214,49.56731775,51.50410939,54.08468484
Comoros,COM,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,5.86445275,6.161325664,7.871976606,3.878661703,4.139129356,4.685620773,6.459663596,5.820091249,7.770368471,8.15258728,8.331819008,6.939440727,6.52697314,6.385460591,4.4692333,5.301657943,4.277679733,4.897286646,5.102788248,4.240622901,4.503047336,5.073291582,4.091710311,5.175239191,4.914442729,5.350409305,6.353435392,8.783337324,10.47759847,10.62819359,12.0894197,12.80507522,13.62886534,15.8220262,16.1429577,16.45922046,15.91227287,15.87523969,15.05149778
